date,dy
2024-04-10,2.0022156064736336
2024-04-11,2.027195697146577
2024-04-12,2.063757166232206
2024-04-15,2.05857371104095
2024-04-16,2.075433246327573
2024-04-17,2.0553091647789308
2024-04-18,2.0328768116117684
2024-04-19,2.0379574843972827
2024-04-22,1.949847003741621
2024-04-23,2.0167520812871187
2024-04-24,2.0244595439652424
2024-04-25,2.018249011952381
2024-04-26,2.008002578533229
2024-04-29,1.597516094432166
2024-04-30,1.6755088628963282
2024-05-06,1.6591321482629895
2024-05-07,1.65644370622341
2024-05-08,1.6232177908732948
2024-05-09,1.6140859273762864
2024-05-10,1.6077631718412249
2024-05-13,1.5943922838506992
2024-05-14,1.5949789121901932
2024-05-15,1.6212589338167624
2024-05-16,1.6176675765588389
2024-05-17,1.5960763781125222
2024-05-20,1.5577531509575535
2024-05-21,1.552681424588595
2024-05-22,1.560982079986042
2024-05-23,1.5817281112795578
2024-05-24,1.5771363746340905
2024-05-27,1.5710873728115513
2024-05-28,1.594513135110432
2024-05-29,1.5906778479393169
2024-05-30,1.6119656548242818
2024-05-31,1.625043893601337
2024-06-03,1.6085567152976137
2024-06-04,1.603023885753228
2024-06-05,1.6368549479471382
2024-06-06,1.655920871129133
2024-06-07,1.655487775215269
2024-06-11,1.6630363187877055
2024-06-12,1.6630395222407088
2024-06-13,1.707461434522282
2024-06-14,1.693353782301639
2024-06-17,1.7079561365779643
2024-06-18,1.7230840922529806
2024-06-19,1.7416398736090497
2024-06-20,1.758732172875643
2024-06-21,1.7566883485185634
2024-06-24,1.7832659886280535
2024-06-25,1.7884535228021317
2024-06-26,1.781003562885091
2024-06-27,1.7907315108698203
2024-06-28,1.7931033901349362
2024-07-01,1.7287106060358477
2024-07-02,1.7472268401643671
2024-07-03,1.7516134415268236
2024-07-04,1.7818499240227852
2024-07-05,1.7727010631376277
2024-07-08,1.781961585081092
2024-07-09,1.815558725798761
2024-07-10,1.7947927447101286
2024-07-11,1.775122756440008
2024-07-12,1.795267471387506
2024-07-15,1.7594972480769582
2024-07-16,1.749586354670147
2024-07-17,1.7313523145582284
2024-07-18,1.729041344274242
2024-07-19,1.7198680196261795
2024-07-22,1.7374923265430977
2024-07-23,1.788332806739604
2024-07-24,1.8146261238679189
2024-07-25,1.8077005151791528
2024-07-26,1.806133651450803
2024-07-29,1.834137882620121
2024-07-30,1.82030828549194
2024-07-31,1.7760991244110218
2024-08-01,1.819448948525847
2024-08-02,1.8025795401573048
2024-08-05,1.809546193051174
2024-08-06,1.7972151237673484
2024-08-07,1.8270485594231416
2024-08-08,1.8054995684443151
2024-08-09,1.8292626984206244
2024-08-12,1.8116090727928584
2024-08-13,1.8099144728299588
2024-08-14,1.8112357577435327
2024-08-15,1.802375332314292
2024-08-16,1.8289519351351595
2024-08-19,1.8486487739907345
2024-08-20,1.890281387862043
2024-08-21,1.922779649834924
2024-08-22,1.94082291786607
2024-08-23,1.951626227213044
2024-08-26,1.9458392654794072
2024-08-27,1.9843526447102755
2024-08-28,1.9824872105264364
2024-08-29,1.9722768610609367
2024-08-30,1.942763738174012
2024-09-02,1.9725018611237
2024-09-03,1.9466475766078253
2024-09-04,1.9745210919373848
2024-09-05,1.956898848255563
2024-09-06,1.9757209643138187
2024-09-09,1.9763698196211703
2024-09-10,1.9874067077820643
2024-09-11,1.997523412872076
2024-09-12,2.030379361069716
2024-09-13,2.042496765393236
2024-09-18,2.083676747709635
2024-09-19,2.0351022934698344
2024-09-20,2.055062307025434
2024-09-23,2.0677148916118084
2024-09-24,2.013049767043188
2024-09-25,2.003818044532125
2024-09-26,1.9002255724102288
2024-09-27,1.7893015023799117
2024-09-30,1.660548483142971
2024-10-08,1.6465634710347212
2024-10-09,1.7949530257503554
2024-10-10,1.7495293124284914
2024-10-11,1.800090271158395
2024-10-14,1.7778720157959993
2024-10-15,1.825689412879918
2024-10-16,1.8342932388929387
2024-10-17,1.867139039537285
2024-10-18,1.8206983641826129
2024-10-21,1.7988077295085427
2024-10-22,1.765237131046939
2024-10-23,1.8529720973116024
2024-10-24,1.874194585214476
2024-10-25,1.8624464429015029
2024-10-28,1.85381319535748
2024-10-29,1.900990434362665
2024-10-30,2.2943532882311977
2024-10-31,2.298785182851685
2024-11-01,2.292182677474712
2024-11-04,2.261498666953921
2024-11-05,2.234212293985636
2024-11-06,2.226000742951664
2024-11-07,2.154541242432756
2024-11-08,2.185040584214184
2024-11-11,2.194419807775166
2024-11-12,2.203322470026285
2024-11-13,2.210089980215557
2024-11-14,2.2602767959787844
2024-11-15,2.2910833837015345
2024-11-18,2.3115822596887514
2024-11-19,2.29861582507361
2024-11-20,2.2865665033407723
2024-11-21,2.2730040156299114
2024-11-22,2.3520112907202773
2024-11-25,2.354330903495928
2024-11-26,2.338111603332933
2024-11-27,2.3175420108040634
2024-11-28,2.331865587478852
2024-11-29,2.3104984756418974
2024-12-02,2.28154281193053
2024-12-03,2.2607227912568857
2024-12-04,2.285347001766352
2024-12-05,2.291518555248599
2024-12-06,2.278335075491916
2024-12-09,2.2995421252100865
2024-12-10,2.2644987561340204
2024-12-11,2.227687019559488
2024-12-12,2.185711387655583
2024-12-13,2.228868355669584
2024-12-16,2.225395608517421
2024-12-17,2.245015282011299
2024-12-18,2.259925521728973
2024-12-19,2.2643322340236947
2024-12-20,2.2732843076012657
2024-12-23,2.2933135658925434
2024-12-24,2.270350379504615
2024-12-25,2.283259319782488
2024-12-26,2.292055469791251
2024-12-27,2.2637611917256977
2024-12-30,2.2846588822998224
2024-12-31,2.3047077635195605
2025-01-02,2.3474417344527203
2025-01-03,2.3843252873019862
2025-01-06,2.383581851728925
2025-01-07,2.378048151994851
2025-01-08,2.388296765003079
2025-01-09,2.4063554838862102
2025-01-10,2.449750295020602
2025-01-13,2.447275738580773
2025-01-14,2.396153536788119
2025-01-15,2.4154358469303623
2025-01-16,2.416192487899347
2025-01-17,2.3931628341927693
2025-01-20,2.400367918396238
2025-01-21,2.4151378696900823
2025-01-22,2.433380556557183
2025-01-23,2.4420430507638624
2025-01-24,2.4306000248275623
2025-01-27,2.4081868214298
2025-02-05,2.443390764241137
2025-02-06,2.44468138311794
2025-02-07,2.435410227804024
2025-02-10,2.440239210187304
2025-02-11,2.456076093121439
2025-02-12,2.447522380096035
2025-02-13,2.3974276817628843
2025-02-14,2.3960037736626068
2025-02-17,2.395867498281156
2025-02-18,2.4244934079313065
2025-02-19,2.394706306774691
2025-02-20,2.410312594102483
2025-02-21,2.4163338991801644
2025-02-24,2.4018279287010897
2025-02-25,2.433245746189736
2025-02-26,2.41313106484474
2025-02-27,2.400552606519627
2025-02-28,2.419207165716507
2025-03-03,2.4050375217794544
2025-03-04,2.3945289300933386
2025-03-05,2.414538439804068
2025-03-06,2.4062767719635128
2025-03-07,2.407759240688664
2025-03-10,2.405437728325375
2025-03-11,2.363847423486653
2025-03-12,2.38691605565306
2025-03-13,2.3881257838267307
2025-03-14,2.328545776903813
2025-03-17,2.319308870914712
2025-03-18,2.338512498701185
2025-03-19,2.342719312206668
2025-03-20,2.648325063307242
2025-03-21,2.668703896474586
2025-03-24,2.6681121408350936
2025-03-25,2.6389958875192754
2025-03-26,2.620927427861316
2025-03-27,2.6122207522400736
2025-03-28,2.6246056496356114
2025-03-31,2.6566633519479304
2025-04-01,2.6352048532917904
2025-04-02,2.6413650642324185
2025-04-03,2.588363094072471
2025-04-07,2.6549067641162853
2025-04-08,2.497373882765288
2025-04-09,2.4681608803098234
2025-04-10,2.461587668249589
2025-04-11,2.5186308221889377
2025-04-14,2.4877338577438257
2025-04-15,2.4904430118245875
2025-04-16,2.498231487423272
2025-04-17,2.5012341017957755
2025-04-18,2.531689068807606
2025-04-21,2.530554671692588
2025-04-22,2.6450641458741497
2025-04-23,2.678229436979749
2025-04-24,2.720392351360732
2025-04-25,2.740469336179535
2025-04-28,2.778532752426575
2025-04-29,2.794374719058794
2025-04-30,2.7943468615205007
2025-05-06,2.785585877103739
2025-05-07,2.7867419998408853
2025-05-08,2.7904023214142337
2025-05-09,2.796682827415073
2025-05-12,2.79763116368052
2025-05-13,2.79744802945926
2025-05-14,2.7680841797515923
2025-05-15,2.7656681314287104
2025-05-16,2.7813368397756304
2025-05-19,2.768600658241544
2025-05-20,2.734240875504113
2025-05-21,2.739461560502789
2025-05-22,2.7540477095532387
2025-05-23,2.779510004706877
2025-05-26,2.767859920481719
2025-05-27,2.772034568102652
2025-05-28,2.778690624068318
