date,dy
2016-08-04,0.2879798126796436
2016-08-05,0.2908717824730675
2016-08-08,0.2809744115442356
2016-08-09,0.2816897171687739
2016-08-10,0.2832621214865314
2016-08-11,0.2890379137182978
2016-08-12,0.2863284251231081
2016-08-15,0.2795816881338501
2016-08-16,0.2789364555002613
2016-08-17,0.2763954368729077
2016-08-18,0.2779461783447777
2016-08-19,0.2780335605148974
2016-08-22,0.283565680321498
2016-08-23,0.2836770978762367
2016-08-24,0.2817381422284269
2016-08-25,0.2845041446821938
2016-08-26,0.2824709789927137
2016-08-29,0.2813817720848093
2016-08-30,0.2786513438488641
2016-08-31,0.2802444432208709
2016-09-01,0.2833397289884244
2016-09-02,0.2859540307400712
2016-09-05,0.2850829842351328
2016-09-06,0.2815184017790981
2016-09-07,0.2808410964618835
2016-09-08,0.2800061083680084
2016-09-09,0.2811772858914856
2016-09-12,0.2891769001667177
2016-09-13,0.2872696479412161
2016-09-14,0.2895007365394692
2016-09-19,0.2876126002147591
2016-09-20,0.2894753601462647
2016-09-21,0.2889677689340432
2016-09-22,0.2883524544678689
2016-09-23,0.2890346252503233
2016-09-26,0.2967605864797335
2016-09-27,0.29501310235321
2016-09-28,0.2945659142641295
2016-09-29,0.2947864611870964
2016-09-30,0.2931723916838648
2016-10-10,0.2861021612990316
2016-10-11,0.2825841060551454
2016-10-12,0.2830892291346066
2016-10-13,0.282000184787381
2016-10-14,0.2825842191862441
2016-10-17,0.2864718672948744
2016-10-18,0.2823343064305668
2016-10-19,0.2816080401658264
2016-10-20,0.2810779140420293
2016-10-21,0.2818540762850531
2016-10-24,0.2796226083216521
2016-10-25,0.2802752734899992
2016-10-26,0.2823994255563189
2016-10-27,0.2816003568196012
2016-10-28,0.2840610478677534
2016-10-31,0.2848896878195553
2016-11-01,0.283382876064056
2016-11-02,0.2854233077946364
2016-11-03,0.2843957592286381
2016-11-04,0.2867333061224774
2016-11-07,0.2880740526148508
2016-11-08,0.2862608454222141
2016-11-09,0.2890918779564075
2016-11-10,0.2861041779639355
2016-11-11,0.2844338617416724
2016-11-14,0.2827743568487825
2016-11-15,0.2827177247648789
2016-11-16,0.2831952516760326
2016-11-17,0.2817530157221353
2016-11-18,0.2828412686503094
2016-11-21,0.2826064406955716
2016-11-22,0.2814706786516419
2016-11-23,0.2809928345367176
2016-11-24,0.2843109856266771
2016-11-25,0.2824265597035008
2016-11-28,0.2823625402061678
2016-11-29,0.2812833308385539
2016-11-30,0.2827099690319494
2016-12-01,0.2800373072354576
2016-12-02,0.2844751631166717
2016-12-05,0.2824174827710939
2016-12-06,0.2834110014897116
2016-12-07,0.2796048472494229
2016-12-08,0.2829347363522344
2016-12-09,0.2846965584969095
2016-12-12,0.279643701903799
2016-12-13,0.2752491083924315
2016-12-14,0.2748214162499914
2016-12-15,0.2710633846920673
2016-12-16,0.2731300893853952
2016-12-19,0.2736403622771873
2016-12-20,0.2755297158781556
2016-12-21,0.2705383517052345
2016-12-22,0.2707272596292251
2016-12-23,0.2719474409526461
2016-12-26,0.2710082224813593
2016-12-27,0.27251530327812
2016-12-28,0.2738514637846366
2016-12-29,0.2754261732866955
2016-12-30,0.2760172828793523
2017-01-03,0.2684562312223132
2017-01-04,0.2662563501057798
2017-01-05,0.2635535783963208
2017-01-06,0.2646434029366746
2017-01-09,0.2565147540174338
2017-01-10,0.2602674724259443
2017-01-11,0.2610909787535906
2017-01-12,0.2640030021767863
2017-01-13,0.266780616044831
2017-01-16,0.2744244290397615
2017-01-17,0.2698113283080582
2017-01-18,0.2723382355151334
2017-01-19,0.2747548224968962
2017-01-20,0.2704091043407702
2017-01-23,0.2660030421173818
2017-01-24,0.2675114724694119
2017-01-25,0.2666007581008633
2017-01-26,0.2632874376385127
2017-02-03,0.2623873679488377
2017-02-06,0.2601521191336314
2017-02-07,0.2625572559437865
2017-02-08,0.2578059991907186
2017-02-09,0.2544839081055022
2017-02-10,0.2569547402892611
2017-02-13,0.2566098138044896
2017-02-14,0.2578267284971539
2017-02-15,0.2616534835704702
2017-02-16,0.2603630358699157
2017-02-17,0.2584763210038663
2017-02-20,0.2574774642540962
2017-02-21,0.2558762201876784
2017-02-22,0.2570678631082402
2017-02-23,0.259200902776091
2017-02-24,0.2560109739611963
2017-02-27,0.2590775482607274
2017-02-28,0.2579019512307677
2017-03-01,0.2557807708903455
2017-03-02,0.2497772774789187
2017-03-03,0.2480490970409957
2017-03-06,0.2448328734979674
2017-03-07,0.2464673869794321
2017-03-08,0.2459809596281662
2017-03-09,0.2493256915666991
2017-03-10,0.2506892429819368
2017-03-13,0.2493970152604537
2017-03-14,0.2390285673934579
2017-03-15,0.2409796647330297
2017-03-16,0.237318782229999
2017-03-17,0.2365203217148914
2017-03-20,0.236635006745225
2017-03-21,0.2365277124938961
2017-03-22,0.2351607680127731
2017-03-23,0.2309768913427457
2017-03-24,0.2301147536632717
2017-03-27,0.2352931171076231
2017-03-28,0.2371932660881431
2017-03-29,0.2379660263686328
2017-03-30,0.2376367242111944
2017-03-31,0.2292745413629074
2017-04-05,0.2234831474474911
2017-04-06,0.2276383007307374
2017-04-07,0.2250876569142203
2017-04-10,0.2232112195867906
2017-04-11,0.2136244878718122
2017-04-12,0.2167495548493357
2017-04-13,0.2184846614065719
2017-04-14,0.2203118909278036
2017-04-17,0.2272744012554232
2017-04-18,0.2354331472534355
2017-04-19,0.2396888558038367
2017-04-20,0.2430650042390626
2017-04-21,0.2464379846391302
2017-04-24,0.2546099423489251
2017-04-25,0.2396148239141672
2017-04-26,0.242870942300716
2017-04-27,0.2430392650138687
2017-04-28,0.2409579286871871
2017-05-02,0.2379199225969986
2017-05-03,0.2372456230081068
2017-05-04,0.2417279238384687
2017-05-05,0.2487476735666326
2017-05-08,0.2586763801596712
2017-05-09,0.2562737992732246
2017-05-10,0.2649509374402168
2017-05-11,0.2651189921338444
2017-05-12,0.2670379847872457
2017-05-15,0.2666064560755464
2017-05-16,0.2628076915055919
2017-05-17,0.2610710735394625
2017-05-18,0.2642598338649728
2017-05-19,0.2647296516293881
2017-05-22,0.2694271955612883
2017-05-23,0.2795835093057943
2017-05-24,0.277533432610227
2017-05-25,0.2748098664088949
2017-05-26,0.2752179704147651
2017-05-31,0.2754195543157477
2017-06-01,0.2833839724887642
2017-06-02,0.2787068132729279
2017-06-05,0.2765041527753774
2017-06-06,0.2737251192555701
2017-06-07,0.2701093314549218
2017-06-08,0.2708618395328984
