date,dy
2020-07-23,0.4515273135789963
2020-07-24,0.4825582899438448
2020-07-27,0.488957028063034
2020-07-28,0.4805307051810186
2020-07-29,0.4572053339363289
2020-07-30,0.4586096536010585
2020-07-31,0.4481035359750118
2020-08-03,0.4193030494882302
2020-08-04,0.4342677429082162
2020-08-05,0.4268257021030496
2020-08-06,0.4311883062041032
2020-08-07,0.4461320355644176
2020-08-10,0.4428368384759378
2020-08-11,0.4557163550903657
2020-08-12,0.4662686445328652
2020-08-13,0.4647111937131694
2020-08-14,0.4612097308794245
2020-08-17,0.4583750027389202
2020-08-18,0.4531993057604527
2020-08-19,0.4645021528442406
2020-08-20,0.4757658503831353
2020-08-21,0.4726589777092638
2020-08-24,0.4722272714677398
2020-08-25,0.4797890859304443
2020-08-26,0.4939587308092336
2020-08-27,0.4816392781000962
2020-08-28,0.4824864007694269
2020-08-31,0.4777307238943805
2020-09-01,0.4787210857332959
2020-09-02,0.4803061941581689
2020-09-03,0.4875928427049336
2020-09-04,0.4904872441523746
2020-09-07,0.5035042580063082
2020-09-08,0.5075579020449996
2020-09-09,0.5251640381747056
2020-09-10,0.5301456045211675
2020-09-11,0.5181152817789099
2020-09-14,0.4843472825673072
2020-09-15,0.4777915441342707
2020-09-16,0.4846512607726423
2020-09-17,0.4730971985466513
2020-09-18,0.4663963672562343
2020-09-21,0.4681533782317268
2020-09-22,0.4712929383599243
2020-09-23,0.4608737863774692
2020-09-24,0.4711869088992719
2020-09-25,0.4819212227248118
2020-09-28,0.4898165199365278
2020-09-29,0.4720885968953202
2020-09-30,0.4634295078899761
2020-10-09,0.4481354801170705
2020-10-12,0.4402350771700038
2020-10-13,0.4385143674311114
2020-10-14,0.4428137507913469
2020-10-15,0.4531666521168153
2020-10-16,0.4577040793412613
2020-10-19,0.4649593233364862
2020-10-20,0.4598030730802426
2020-10-21,0.4700056513159577
2020-10-22,0.4761588349104758
2020-10-23,0.4918921370654096
2020-10-26,0.4849773479903808
2020-10-27,0.4743681991209298
2020-10-28,0.4669386374670468
2020-10-29,0.4642133176310468
2020-10-30,0.4698362790316736
2020-11-02,0.4667004331824643
2020-11-03,0.4510836119047077
2020-11-04,0.4486684861198385
2020-11-05,0.4445651571590925
2020-11-06,0.4546232499084007
2020-11-09,0.4407486680834351
2020-11-10,0.4543831855288466
2020-11-11,0.4706942955526638
2020-11-12,0.4643701449102106
2020-11-13,0.4562114132868657
2020-11-16,0.4530385647657232
2020-11-17,0.4581869534099456
2020-11-18,0.4614467468021987
2020-11-19,0.4546794487295187
2020-11-20,0.4577842799354384
2020-11-23,0.46263102878284
2020-11-24,0.4645977561793939
2020-11-25,0.4714290182070072
2020-11-26,0.4717204332823769
2020-11-27,0.4702555982393305
2020-11-30,0.4683611635000411
2020-12-01,0.46064392000791
2020-12-02,0.458421613934062
2020-12-03,0.4569618901342434
2020-12-04,0.4594549429080434
2020-12-07,0.4585562286518079
2020-12-08,0.4600562365371984
2020-12-09,0.4699532957992107
2020-12-10,0.4677320684747259
2020-12-11,0.462459952891202
2020-12-14,0.2931694688943205
2020-12-15,0.2965688889505047
2020-12-16,0.302937357345292
2020-12-17,0.2987519508934916
2020-12-18,0.3006313409897245
2020-12-21,0.2963474765024146
2020-12-22,0.3007068622754075
2020-12-23,0.2967733970386736
2020-12-24,0.3033740579986
2020-12-25,0.3030505598245883
2020-12-28,0.307017177256041
2020-12-29,0.3067165136846499
2020-12-30,0.2991842771853878
2020-12-31,0.2913713146522901
2021-01-04,0.2861540647924483
2021-01-05,0.2839337510513165
2021-01-06,0.2840782175860857
2021-01-07,0.2915156189404701
2021-01-08,0.2900112452588753
2021-01-11,0.2864437641567817
2021-01-12,0.283698287793717
2021-01-13,0.2837561137312497
2021-01-14,0.2757064859857841
2021-01-15,0.2776287036130451
2021-01-18,0.2717945800751413
2021-01-19,0.2786690507146144
2021-01-20,0.2722127290258057
2021-01-21,0.2709802893949555
2021-01-22,0.2706113197708276
2021-01-25,0.2678926609158363
2021-01-26,0.270651762522471
2021-01-27,0.2769566924831307
2021-01-28,0.2843337163205981
2021-01-29,0.2826123690569303
2021-02-01,0.2823763124731672
2021-02-02,0.2809513405860399
2021-02-03,0.285822487036618
2021-02-04,0.2880899761605926
2021-02-05,0.2929767304348776
2021-02-08,0.2919134328141803
2021-02-09,0.2807056405588928
2021-02-10,0.2783043925565266
2021-02-18,0.2773515540955698
2021-02-19,0.2779782853393338
2021-02-22,0.2868400157487843
2021-02-23,0.285533409870622
2021-02-24,0.2913015096711814
2021-02-25,0.2938306705792536
2021-02-26,0.2984158777339837
2021-03-01,0.291178374230905
2021-03-02,0.291709597597927
2021-03-03,0.2903762755905968
2021-03-04,0.2966572470946569
2021-03-05,0.2957750799903528
2021-03-08,0.3076185241311744
2021-03-09,0.3212697260658633
2021-03-10,0.3201387044180809
2021-03-11,0.3132593594106834
2021-03-12,0.3145468664831676
2021-03-15,0.2795457470486396
2021-03-16,0.2804737387143931
2021-03-17,0.2767141955749635
2021-03-18,0.2757402703087167
2021-03-19,0.2782581163233925
2021-03-22,0.2765501953118672
2021-03-23,0.2791451007506736
2021-03-24,0.2899277756259216
2021-03-25,0.2916386077720445
2021-03-26,0.2848364581719019
2021-03-29,0.2837660384928825
2021-03-30,0.284309896259804
2021-03-31,0.3050499017413161
2021-04-01,0.300375083545315
2021-04-02,0.291967297471109
2021-04-06,0.293053359928033
2021-04-07,0.293277899999739
2021-04-08,0.295500946526141
2021-04-09,0.299643828831089
2021-04-12,0.3064557716902797
2021-04-13,0.3065591270907903
2021-04-14,0.3037588913413871
2021-04-15,0.3038805666484636
2021-04-16,0.301606457677506
2021-04-19,0.2958504303911667
2021-04-20,0.2964380060751957
2021-04-21,0.2976352715912978
2021-04-22,0.293785253690243
2021-04-23,0.2942277223975851
2021-04-26,0.296323540990939
2021-04-27,0.310270920367055
2021-04-28,0.3096854997044117
2021-04-29,0.3101513863650998
2021-04-30,0.3117116410993799
2021-05-06,0.3155111194247156
2021-05-07,0.3262836556443786
2021-05-10,0.3281496992663483
2021-05-11,0.3271292304453403
2021-05-12,0.3220643021489042
2021-05-13,0.3214699184780209
2021-05-14,0.316679191973469
2021-05-17,0.3107305977563572
2021-05-18,0.3124274254567384
2021-05-19,0.3118703119125799
2021-05-20,0.3113976193787209
2021-05-21,0.3148777811923291
2021-05-24,0.311413543005006
2021-05-25,0.3027977236602205
2021-05-26,0.3042943248731108
2021-05-27,0.2966856148102278
2021-05-28,0.301197872119627
2021-05-31,0.2902116624589175
2021-06-01,0.2859168623454575
2021-06-02,0.2938171856429866
2021-06-03,0.2969130025774879
2021-06-04,0.2952344870912258
2021-06-07,0.2943622002468317
2021-06-08,0.2968586099869857
2021-06-09,0.2945674233878831
2021-06-10,0.2899186493747429
2021-06-11,0.2918094992554382
2021-06-15,0.2672291890717743
2021-06-16,0.2732773185455555
2021-06-17,0.2607278162284747
2021-06-18,0.2580723352293233
2021-06-21,0.2534329533414737
2021-06-22,0.2544470795752745
2021-06-23,0.2502353944859631
2021-06-24,0.2544602031694061
2021-06-25,0.2487976287515425
2021-06-28,0.2453882451170932
2021-06-29,0.2456655180558034
2021-06-30,0.2403227754173703
2021-07-01,0.242094054453001
2021-07-02,0.249968574338101
2021-07-05,0.2440853757041542
2021-07-06,0.2511277474632664
2021-07-07,0.2455835786618669
2021-07-08,0.2413015508332055
2021-07-09,0.2446140907533579
2021-07-12,0.2430244088768021
2021-07-13,0.2456081083448666
2021-07-14,0.249189346210273
2021-07-15,0.2501772497028274
2021-07-16,0.2555282806919593
2021-07-19,0.2587866658891283
2021-07-20,0.2581072968149016
2021-07-21,0.2518148799081576
2021-07-22,0.2494856926913033
2021-07-23,0.2531285152668764
2021-07-26,0.2533283774939781
2021-07-27,0.2516291235767909
2021-07-28,0.2566371285442184
2021-07-29,0.2453228281637041
2021-07-30,0.2432770902380256
2021-08-02,0.24184460396705
2021-08-03,0.2474116321174832
2021-08-04,0.2420084923287481
2021-08-05,0.240210940914395
2021-08-06,0.2431616546196854
2021-08-09,0.2465174706732795
2021-08-10,0.2449733418343807
2021-08-11,0.2476283071277051
2021-08-12,0.2465987820999825
2021-08-13,0.2543212153677017
2021-08-16,0.254503484022655
2021-08-17,0.2620798491888461
2021-08-18,0.2617112645048786
2021-08-19,0.2561797062633897
2021-08-20,0.2597671492979528
2021-08-23,0.253820796729393
2021-08-24,0.2520610729945353
2021-08-25,0.2556767478794449
