date,dy
2016-08-31,1.1108613224976238
2016-09-30,1.1174187942757177
2016-10-31,1.133942795477345
2016-11-30,1.1290205618589972
2016-12-31,1.1280750275233928
2017-01-31,1.0729258379925557
2017-02-28,1.027952486018466
2017-03-31,0.9721792910158764
2017-04-30,0.9463712240161632
2017-05-31,0.9108719189743464
2017-06-30,1.0026154304942902
2017-07-31,0.963485139671572
2017-08-31,0.9439124353126058
2017-09-30,0.9648993465277298
2017-10-31,0.9224094233992166
2017-11-30,0.9045738467952178
2017-12-31,0.8815202615523328
2018-01-31,0.8105406204559975
2018-02-28,0.821156721719004
2018-03-31,0.8580498878972769
2018-04-30,0.8537314895175374
2018-05-31,0.8079000177770647
2018-06-30,0.7987537730933892
2018-07-31,0.7770252123198759
2018-08-31,0.7345627169288572
2018-09-30,0.7428558710802746
2018-10-31,0.8127145962795935
2018-11-30,0.8148740050678447
2018-12-31,0.9546025858624286
2019-01-31,0.8756961839334588
2019-02-28,0.8502631015336156
2019-03-31,0.8455032692018437
2019-04-30,0.8014305662079988
2019-05-31,0.8732575256528626
2019-06-30,0.8328796715469574
2019-07-31,0.813877318755743
2019-08-31,0.8296364622335413
2019-09-30,0.8518644529810551
2019-10-31,0.8161179661564494
2019-11-30,0.7842054048326941
2019-12-31,0.772946055455651
2020-01-31,0.750153296796403
2020-02-29,0.7985233803376214
2020-03-31,0.8825068698543588
2020-04-30,0.7675724096961043
2020-05-31,0.7200431508644067
2020-06-30,0.6807973298200282
2020-07-31,0.6342051131983135
2020-08-31,0.571640709108104
2020-09-30,0.4636837779054796
2020-10-31,0.478245966295491
2020-11-30,0.4299777960910285
2020-12-31,0.4437935435463345
2021-01-31,0.4426365552818398
2021-02-28,0.4432284814064099
2021-03-31,0.4460918926901537
2021-04-30,0.4211995847601962
2021-05-31,0.4263206512075702
2021-06-30,0.3933476275475599
2021-07-31,0.382407287690275
2021-08-31,0.3669277349790682
2021-09-30,0.5080776377611156
2021-10-31,0.4710353216356001
2021-11-30,0.4618136230779452
2021-12-31,0.4384662664583647
2022-01-31,0.480495322222732
2022-02-28,0.5030097110651688
2022-03-31,0.4916215385383888
2022-04-30,0.5689782241875455
2022-05-31,0.5781511744136826
2022-06-30,0.6822171260407854
2022-07-31,0.6061364573826066
2022-08-31,0.6389273768048537
2022-09-30,0.7543554733809017
2022-10-31,0.7253427299824903
2022-11-30,0.687241082433205
2022-12-31,0.818171154563366
2023-01-31,0.7394697482979752
2023-02-28,0.7421399740101308
2023-03-31,0.6898624564420857
2023-04-30,0.6863762465264216
2023-05-31,0.6362180066524915
2023-06-30,0.5921554730876015
2023-07-31,0.5701470889691892
2023-08-31,0.578729771808561
2023-09-30,0.6145226315784463
2023-10-31,0.627483183638555
2023-11-30,0.5662244144165982
2023-12-31,0.627579320395931
2024-01-31,0.6163664148454296
2024-02-29,0.58543578939834
2024-03-31,0.6010878529762362
2024-04-30,0.6285805611389073
2024-05-31,0.5921524322876699
2024-06-30,0.6105823182370282
2024-07-31,0.6210034303234413
2024-08-31,0.6142232516899444
2024-09-30,0.6276834597592554
2024-10-31,0.6331579293058125
2024-11-30,0.6009994784037779
2024-12-31,0.5610381550223954
2025-01-31,0.5491576546777988
2025-02-28,0.5644164685310603
2025-03-31,0.6414259123280956
2025-04-30,0.6325897724638011
2025-05-31,0.5794099376971948
2025-06-30,0.5134829347081208
2025-07-31,0.5013321859383401
2025-08-31,0.4965948149804745
2025-09-30,0.4741008235871389
2025-10-31,0.4524709438627628
2025-11-30,0.459646164140238
2025-12-31,0.456056356122733
2026-01-31,0.4505121441661527
2026-02-28,0.4613281288958606
2026-03-31,0.4877317878971888
2026-04-30,0.4215848075106682
2026-05-31,0.3812883880352146
2026-06-30,
