date,dy
2016-08-04,4.152529835846017
2016-08-05,4.1462863723629
2016-08-08,4.123915209723019
2016-08-09,4.10079521141167
2016-08-10,4.103257601484666
2016-08-11,4.078221735612959
2016-08-12,3.9950728092667065
2016-08-15,3.9147023721594087
2016-08-16,3.9798741703949623
2016-08-17,3.9847817236156007
2016-08-18,4.002460297408169
2016-08-19,3.9932057497674136
2016-08-22,3.991350365783704
2016-08-23,3.979761283660108
2016-08-24,3.98172327294107
2016-08-25,3.933523216547546
2016-08-26,3.946511087855895
2016-08-29,3.9467326006000425
2016-08-30,3.924226178560224
2016-08-31,3.8965250247929286
2016-09-01,3.910533625305296
2016-09-02,3.902836752090811
2016-09-05,3.90285264635328
2016-09-06,3.913872497857768
2016-09-07,3.911167179038147
2016-09-08,3.9116146889945616
2016-09-09,3.929278209116049
2016-09-12,3.976475865740704
2016-09-13,3.983965395980361
2016-09-14,4.022741081945311
2016-09-19,4.002604103734738
2016-09-20,4.006177521908184
2016-09-21,4.000607344564204
2016-09-22,3.97738540203693
2016-09-23,3.976447352397044
2016-09-26,4.018830305406014
2016-09-27,3.999137977777156
2016-09-28,4.016938542528216
2016-09-29,3.997615376335178
2016-09-30,3.998992193472625
2016-10-10,3.958881290780223
2016-10-11,3.954718882669127
2016-10-12,3.96991120641839
2016-10-13,3.9716202536070897
2016-10-14,3.962971849756775
2016-10-17,3.985475845061396
2016-10-18,3.947798320058199
2016-10-19,3.944860958122205
2016-10-20,3.9418451574929474
2016-10-21,3.9177165596790617
2016-10-24,3.8716794087925104
2016-10-25,3.875297462421525
2016-10-26,3.9035946445191865
2016-10-27,3.916001902142269
2016-10-28,3.905611288319576
2016-10-31,3.9128694718887034
2016-11-01,3.899307335945565
2016-11-02,3.929026471430001
2016-11-03,3.9041577337986695
2016-11-04,3.911666245961937
2016-11-07,3.901229174320211
2016-11-08,3.889117069422486
2016-11-09,3.911942195431625
2016-11-10,3.8744666668686913
2016-11-11,3.864372401677522
2016-11-14,3.855702417213326
2016-11-15,3.866514731373942
2016-11-16,3.868238760194323
2016-11-17,3.864699047865898
2016-11-18,3.875053435419012
2016-11-21,3.841851491325021
2016-11-22,3.803531988395786
2016-11-23,3.790063569564072
2016-11-24,3.792777727430874
2016-11-25,3.7421425094584944
2016-11-28,3.71252333253382
2016-11-29,3.676204575304607
2016-11-30,3.7266145364089
2016-12-01,3.703036666391114
2016-12-02,3.694285495483837
2016-12-05,3.7262361755518447
2016-12-06,3.744086676230519
2016-12-07,3.7462579901575777
2016-12-08,3.743511325315589
2016-12-09,3.6797561023227567
2016-12-12,4.001445178040375
2016-12-13,4.048206502160425
2016-12-14,4.056927765355221
2016-12-15,4.161200128249312
2016-12-16,4.176663598885376
2016-12-19,4.185928170836851
2016-12-20,4.217188593219401
2016-12-21,4.185403045984455
2016-12-22,4.189590665333499
2016-12-23,4.208637075932736
2016-12-26,4.190023156365544
2016-12-27,4.21173778068557
2016-12-28,4.218898740008549
2016-12-29,4.21692434761601
2016-12-30,4.201603109177875
2017-01-03,4.16696872550635
2017-01-04,4.151429498423409
2017-01-05,4.141559315552374
2017-01-06,4.14851048661927
2017-01-09,4.13617087612642
2017-01-10,4.141817074790745
2017-01-11,4.153120119376101
2017-01-12,4.158704026638156
2017-01-13,4.130247257913761
2017-01-16,4.074888865472979
2017-01-17,4.084320063918543
2017-01-18,4.06840505894664
2017-01-19,4.067167779064661
2017-01-20,4.0580151461300025
2017-01-23,4.061895625197257
2017-01-24,4.028018913089403
2017-01-25,4.020785861347582
2017-01-26,4.00175171276669
2017-02-03,4.041451481540951
2017-02-06,4.040251987842495
2017-02-07,4.048991850212919
2017-02-08,4.042559782883673
2017-02-09,4.028775504043158
2017-02-10,3.997626012239088
2017-02-13,3.9775098053113855
2017-02-14,3.979824337768992
2017-02-15,3.94347080470974
2017-02-16,3.937019289434944
2017-02-17,3.97419282633546
2017-02-20,3.921449009058684
2017-02-21,3.920473343113293
2017-02-22,3.9057914014459976
2017-02-23,3.914214631309728
2017-02-24,3.923634249791752
2017-02-27,3.9357198069512185
2017-02-28,3.931173927345192
2017-03-01,3.9336333894494007
2017-03-02,3.948508590272284
2017-03-03,3.966648443897648
2017-03-06,3.97193716538856
2017-03-07,3.958331421850662
2017-03-08,3.959268445581817
2017-03-09,3.9798607931422993
2017-03-10,3.985920794883803
2017-03-13,3.960930448115712
2017-03-14,3.95481449968846
2017-03-15,3.9492775705406498
2017-03-16,3.946876053628328
2017-03-17,3.979946464386576
2017-03-20,4.405122592888222
2017-03-21,4.383703826534662
2017-03-22,4.400431716027514
2017-03-23,4.394174648319216
2017-03-24,4.364429740375623
2017-03-27,4.472950513974686
2017-03-28,4.47555303604072
2017-03-29,4.464517583051004
2017-03-30,4.457232113139344
2017-03-31,4.390026335841391
2017-04-05,4.292751866078081
2017-04-06,4.325416363411512
2017-04-07,4.308584552270452
