Date,Bond_Yield_10Y,PE,ERP,IndexCode,IndexName,Currency,BondCode
2005-04-08,,,,000819,有色金属,CNY,CN10Y
2005-04-11,,,,000819,有色金属,CNY,CN10Y
2005-04-12,,,,000819,有色金属,CNY,CN10Y
2005-04-13,,,,000819,有色金属,CNY,CN10Y
2005-04-14,,,,000819,有色金属,CNY,CN10Y
2005-04-15,,,,000819,有色金属,CNY,CN10Y
2005-04-18,,,,000819,有色金属,CNY,CN10Y
2005-04-19,,,,000819,有色金属,CNY,CN10Y
2005-04-20,,,,000819,有色金属,CNY,CN10Y
2005-04-21,,,,000819,有色金属,CNY,CN10Y
2005-04-22,,,,000819,有色金属,CNY,CN10Y
2005-04-25,,,,000819,有色金属,CNY,CN10Y
2005-04-26,,,,000819,有色金属,CNY,CN10Y
2005-04-27,,,,000819,有色金属,CNY,CN10Y
2005-04-28,,,,000819,有色金属,CNY,CN10Y
2005-04-29,,,,000819,有色金属,CNY,CN10Y
2005-05-09,,,,000819,有色金属,CNY,CN10Y
2005-05-10,,,,000819,有色金属,CNY,CN10Y
2005-05-11,,,,000819,有色金属,CNY,CN10Y
2005-05-12,,,,000819,有色金属,CNY,CN10Y
2005-05-13,,,,000819,有色金属,CNY,CN10Y
2005-05-16,,,,000819,有色金属,CNY,CN10Y
2005-05-17,,,,000819,有色金属,CNY,CN10Y
2005-05-18,,,,000819,有色金属,CNY,CN10Y
2005-05-19,,,,000819,有色金属,CNY,CN10Y
2005-05-20,,,,000819,有色金属,CNY,CN10Y
2005-05-23,,,,000819,有色金属,CNY,CN10Y
2005-05-24,,,,000819,有色金属,CNY,CN10Y
2005-05-25,,,,000819,有色金属,CNY,CN10Y
2005-05-26,,,,000819,有色金属,CNY,CN10Y
2005-05-27,,,,000819,有色金属,CNY,CN10Y
2005-05-30,,,,000819,有色金属,CNY,CN10Y
2005-05-31,,,,000819,有色金属,CNY,CN10Y
2005-06-01,,,,000819,有色金属,CNY,CN10Y
2005-06-02,,,,000819,有色金属,CNY,CN10Y
2005-06-03,,,,000819,有色金属,CNY,CN10Y
2005-06-06,,,,000819,有色金属,CNY,CN10Y
2005-06-07,,,,000819,有色金属,CNY,CN10Y
2005-06-08,,,,000819,有色金属,CNY,CN10Y
2005-06-09,,,,000819,有色金属,CNY,CN10Y
2005-06-10,,,,000819,有色金属,CNY,CN10Y
2005-06-13,,,,000819,有色金属,CNY,CN10Y
2005-06-14,,,,000819,有色金属,CNY,CN10Y
2005-06-15,,,,000819,有色金属,CNY,CN10Y
2005-06-16,,,,000819,有色金属,CNY,CN10Y
