Date,Bond_Yield_10Y,PE,ERP,IndexCode,IndexName,Currency,BondCode
2005-04-08,,,,989,全指可选,CNY,CN10Y
2005-04-11,,,,989,全指可选,CNY,CN10Y
2005-04-12,,,,989,全指可选,CNY,CN10Y
2005-04-13,,,,989,全指可选,CNY,CN10Y
2005-04-14,,,,989,全指可选,CNY,CN10Y
2005-04-15,,,,989,全指可选,CNY,CN10Y
2005-04-18,,,,989,全指可选,CNY,CN10Y
2005-04-19,,,,989,全指可选,CNY,CN10Y
2005-04-20,,,,989,全指可选,CNY,CN10Y
2005-04-21,,,,989,全指可选,CNY,CN10Y
2005-04-22,,,,989,全指可选,CNY,CN10Y
2005-04-25,,,,989,全指可选,CNY,CN10Y
2005-04-26,,,,989,全指可选,CNY,CN10Y
2005-04-27,,,,989,全指可选,CNY,CN10Y
2005-04-28,,,,989,全指可选,CNY,CN10Y
2005-04-29,,,,989,全指可选,CNY,CN10Y
2005-05-09,,,,989,全指可选,CNY,CN10Y
2005-05-10,,,,989,全指可选,CNY,CN10Y
2005-05-11,,,,989,全指可选,CNY,CN10Y
2005-05-12,,,,989,全指可选,CNY,CN10Y
2005-05-13,,,,989,全指可选,CNY,CN10Y
2005-05-16,,,,989,全指可选,CNY,CN10Y
2005-05-17,,,,989,全指可选,CNY,CN10Y
2005-05-18,,,,989,全指可选,CNY,CN10Y
2005-05-19,,,,989,全指可选,CNY,CN10Y
2005-05-20,,,,989,全指可选,CNY,CN10Y
2005-05-23,,,,989,全指可选,CNY,CN10Y
2005-05-24,,,,989,全指可选,CNY,CN10Y
2005-05-25,,,,989,全指可选,CNY,CN10Y
2005-05-26,,,,989,全指可选,CNY,CN10Y
2005-05-27,,,,989,全指可选,CNY,CN10Y
2005-05-30,,,,989,全指可选,CNY,CN10Y
2005-05-31,,,,989,全指可选,CNY,CN10Y
2005-06-01,,,,989,全指可选,CNY,CN10Y
2005-06-02,,,,989,全指可选,CNY,CN10Y
2005-06-03,,,,989,全指可选,CNY,CN10Y
2005-06-06,,,,989,全指可选,CNY,CN10Y
2005-06-07,,,,989,全指可选,CNY,CN10Y
2005-06-08,,,,989,全指可选,CNY,CN10Y
2005-06-09,,,,989,全指可选,CNY,CN10Y
2005-06-10,,,,989,全指可选,CNY,CN10Y
