Date,Bond_Yield_10Y,PE,ERP,IndexCode,IndexName,Currency,BondCode
1871-01-01,0.0131,7.82,0.11477723785166241,EWJ,MSCI Japan,JPY,JP10Y
1871-02-01,0.0131,7.92,0.11316262626262627,EWJ,MSCI Japan,JPY,JP10Y
1871-03-01,0.0131,8.11,0.11020456226880396,EWJ,MSCI Japan,JPY,JP10Y
1871-04-01,0.0131,8.34,0.10680407673860912,EWJ,MSCI Japan,JPY,JP10Y
1871-05-01,0.0131,8.55,0.10385906432748537,EWJ,MSCI Japan,JPY,JP10Y
1871-06-01,0.0131,8.48,0.10482452830188678,EWJ,MSCI Japan,JPY,JP10Y
1871-07-01,0.0131,8.32,0.10709230769230768,EWJ,MSCI Japan,JPY,JP10Y
1871-08-01,0.0131,8.43,0.10552396204033215,EWJ,MSCI Japan,JPY,JP10Y
1871-09-01,0.0131,8.52,0.10427089201877934,EWJ,MSCI Japan,JPY,JP10Y
1871-10-01,0.0131,8.08,0.11066237623762376,EWJ,MSCI Japan,JPY,JP10Y
1871-11-01,0.0131,8.17,0.10929902080783353,EWJ,MSCI Japan,JPY,JP10Y
1871-12-01,0.0131,8.34,0.10680407673860912,EWJ,MSCI Japan,JPY,JP10Y
1872-01-01,0.0131,8.5,0.10454705882352941,EWJ,MSCI Japan,JPY,JP10Y
1872-02-01,0.0131,8.48,0.10482452830188678,EWJ,MSCI Japan,JPY,JP10Y
1872-03-01,0.0131,8.71,0.10171056257175659,EWJ,MSCI Japan,JPY,JP10Y
1872-04-01,0.0131,8.89,0.09938593925759279,EWJ,MSCI Japan,JPY,JP10Y
1872-05-01,0.0131,8.84,0.10002217194570136,EWJ,MSCI Japan,JPY,JP10Y
1872-06-01,0.0131,8.7,0.1018425287356322,EWJ,MSCI Japan,JPY,JP10Y
1872-07-01,0.0131,8.6,0.10317906976744186,EWJ,MSCI Japan,JPY,JP10Y
1872-08-01,0.0131,8.45,0.1052431952662722,EWJ,MSCI Japan,JPY,JP10Y
1872-09-01,0.0131,8.25,0.10811212121212121,EWJ,MSCI Japan,JPY,JP10Y
1872-10-01,0.0131,8.23,0.10840668286755771,EWJ,MSCI Japan,JPY,JP10Y
1872-11-01,0.0131,8.15,0.10959938650306748,EWJ,MSCI Japan,JPY,JP10Y
1872-12-01,0.0131,8.3,0.10738192771084336,EWJ,MSCI Japan,JPY,JP10Y
1873-01-01,0.0131,8.32,0.10709230769230768,EWJ,MSCI Japan,JPY,JP10Y
1873-02-01,0.0131,8.34,0.10680407673860912,EWJ,MSCI Japan,JPY,JP10Y
1873-03-01,0.0131,8.22,0.108554501216545,EWJ,MSCI Japan,JPY,JP10Y
1873-04-01,0.0131,8.06,0.11096947890818858,EWJ,MSCI Japan,JPY,JP10Y
1873-05-01,0.0131,8.03,0.11143300124533002,EWJ,MSCI Japan,JPY,JP10Y
1873-06-01,0.0131,7.88,0.11380355329949238,EWJ,MSCI Japan,JPY,JP10Y
1873-07-01,0.0131,7.82,0.11477723785166241,EWJ,MSCI Japan,JPY,JP10Y
1873-08-01,0.0131,7.77,0.1156001287001287,EWJ,MSCI Japan,JPY,JP10Y
1873-09-01,0.0131,7.14,0.1269560224089636,EWJ,MSCI Japan,JPY,JP10Y
1873-10-01,0.0131,6.48,0.14122098765432098,EWJ,MSCI Japan,JPY,JP10Y
