Date,IndexClose,Bond_Yield_10Y,PE,ERP,IndexCode,IndexName,Currency,BondCode
2005-04-08,883.5,,,,399989,中证医疗,CNY,CN10Y
2005-04-11,892.54,,,,399989,中证医疗,CNY,CN10Y
2005-04-12,871.95,,,,399989,中证医疗,CNY,CN10Y
2005-04-13,888.29,,,,399989,中证医疗,CNY,CN10Y
2005-04-14,866.0,,,,399989,中证医疗,CNY,CN10Y
2005-04-15,842.61,,,,399989,中证医疗,CNY,CN10Y
2005-04-18,825.3,,,,399989,中证医疗,CNY,CN10Y
2005-04-19,824.91,,,,399989,中证医疗,CNY,CN10Y
2005-04-20,805.27,,,,399989,中证医疗,CNY,CN10Y
2005-04-21,785.41,,,,399989,中证医疗,CNY,CN10Y
2005-04-22,764.5,,,,399989,中证医疗,CNY,CN10Y
2005-04-25,749.55,,,,399989,中证医疗,CNY,CN10Y
2005-04-26,759.57,,,,399989,中证医疗,CNY,CN10Y
2005-04-27,762.69,,,,399989,中证医疗,CNY,CN10Y
2005-04-28,784.35,,,,399989,中证医疗,CNY,CN10Y
2005-04-29,776.72,,,,399989,中证医疗,CNY,CN10Y
2005-05-09,756.73,,,,399989,中证医疗,CNY,CN10Y
2005-05-10,763.21,,,,399989,中证医疗,CNY,CN10Y
2005-05-11,747.9,,,,399989,中证医疗,CNY,CN10Y
2005-05-12,732.71,,,,399989,中证医疗,CNY,CN10Y
2005-05-13,728.49,,,,399989,中证医疗,CNY,CN10Y
2005-05-16,733.54,,,,399989,中证医疗,CNY,CN10Y
2005-05-17,759.23,,,,399989,中证医疗,CNY,CN10Y
2005-05-18,761.39,,,,399989,中证医疗,CNY,CN10Y
2005-05-19,761.08,,,,399989,中证医疗,CNY,CN10Y
2005-05-20,757.58,,,,399989,中证医疗,CNY,CN10Y
2005-05-23,737.85,,,,399989,中证医疗,CNY,CN10Y
2005-05-24,753.83,,,,399989,中证医疗,CNY,CN10Y
2005-05-25,759.29,,,,399989,中证医疗,CNY,CN10Y
2005-05-26,752.18,,,,399989,中证医疗,CNY,CN10Y
2005-05-27,753.6,,,,399989,中证医疗,CNY,CN10Y
2005-05-30,758.48,,,,399989,中证医疗,CNY,CN10Y
2005-05-31,761.84,,,,399989,中证医疗,CNY,CN10Y
2005-06-01,753.51,,,,399989,中证医疗,CNY,CN10Y
2005-06-02,739.03,,,,399989,中证医疗,CNY,CN10Y
2005-06-03,736.47,,,,399989,中证医疗,CNY,CN10Y
2005-06-06,742.88,,,,399989,中证医疗,CNY,CN10Y
2005-06-07,738.67,,,,399989,中证医疗,CNY,CN10Y
2005-06-08,796.43,,,,399989,中证医疗,CNY,CN10Y
2005-06-09,810.51,,,,399989,中证医疗,CNY,CN10Y
2005-06-10,792.94,,,,399989,中证医疗,CNY,CN10Y
2005-06-13,800.16,,,,399989,中证医疗,CNY,CN10Y
2005-06-14,790.04,,,,399989,中证医疗,CNY,CN10Y
2005-06-15,771.4,,,,399989,中证医疗,CNY,CN10Y
2005-06-16,775.34,,,,399989,中证医疗,CNY,CN10Y
2005-06-17,775.35,,,,399989,中证医疗,CNY,CN10Y
2005-06-20,794.09,,,,399989,中证医疗,CNY,CN10Y
2005-06-21,793.53,,,,399989,中证医疗,CNY,CN10Y
2005-06-22,802.92,,,,399989,中证医疗,CNY,CN10Y
2005-06-23,787.82,,,,399989,中证医疗,CNY,CN10Y
2005-06-24,798.27,,,,399989,中证医疗,CNY,CN10Y
2005-06-27,817.56,,,,399989,中证医疗,CNY,CN10Y
2005-06-28,800.05,,,,399989,中证医疗,CNY,CN10Y
2005-06-29,797.73,,,,399989,中证医疗,CNY,CN10Y
2005-06-30,788.55,,,,399989,中证医疗,CNY,CN10Y
2005-07-01,761.34,,,,399989,中证医疗,CNY,CN10Y
2005-07-04,758.72,,,,399989,中证医疗,CNY,CN10Y
2005-07-05,755.82,,,,399989,中证医疗,CNY,CN10Y
2005-07-06,751.19,,,,399989,中证医疗,CNY,CN10Y
2005-07-07,754.9,,,,399989,中证医疗,CNY,CN10Y
2005-07-08,731.26,,,,399989,中证医疗,CNY,CN10Y
2005-07-11,722.31,,,,399989,中证医疗,CNY,CN10Y
2005-07-12,735.64,,,,399989,中证医疗,CNY,CN10Y
2005-07-13,726.77,,,,399989,中证医疗,CNY,CN10Y
2005-07-14,720.19,,,,399989,中证医疗,CNY,CN10Y
2005-07-15,709.06,,,,399989,中证医疗,CNY,CN10Y
2005-07-18,692.72,,,,399989,中证医疗,CNY,CN10Y
2005-07-19,692.58,,,,399989,中证医疗,CNY,CN10Y
2005-07-20,703.47,,,,399989,中证医疗,CNY,CN10Y
2005-07-21,704.93,,,,399989,中证医疗,CNY,CN10Y
2005-07-22,713.12,,,,399989,中证医疗,CNY,CN10Y
2005-07-25,707.47,,,,399989,中证医疗,CNY,CN10Y
2005-07-26,723.6,,,,399989,中证医疗,CNY,CN10Y
2005-07-27,736.32,,,,399989,中证医疗,CNY,CN10Y
2005-07-28,734.81,,,,399989,中证医疗,CNY,CN10Y
2005-07-29,741.65,,,,399989,中证医疗,CNY,CN10Y
2005-08-01,748.94,,,,399989,中证医疗,CNY,CN10Y
2005-08-02,763.85,,,,399989,中证医疗,CNY,CN10Y
2005-08-03,764.75,,,,399989,中证医疗,CNY,CN10Y
2005-08-04,763.76,,,,399989,中证医疗,CNY,CN10Y
2005-08-05,791.5,,,,399989,中证医疗,CNY,CN10Y
2005-08-08,801.71,,,,399989,中证医疗,CNY,CN10Y
2005-08-09,805.22,,,,399989,中证医疗,CNY,CN10Y
2005-08-10,809.19,,,,399989,中证医疗,CNY,CN10Y
2005-08-11,820.79,,,,399989,中证医疗,CNY,CN10Y
2005-08-12,804.93,,,,399989,中证医疗,CNY,CN10Y
2005-08-15,831.01,,,,399989,中证医疗,CNY,CN10Y
2005-08-16,825.34,,,,399989,中证医疗,CNY,CN10Y
2005-08-17,835.37,,,,399989,中证医疗,CNY,CN10Y
2005-08-18,809.62,,,,399989,中证医疗,CNY,CN10Y
2005-08-19,792.52,,,,399989,中证医疗,CNY,CN10Y
2005-08-22,799.34,,,,399989,中证医疗,CNY,CN10Y
2005-08-23,798.61,,,,399989,中证医疗,CNY,CN10Y
2005-08-24,804.51,,,,399989,中证医疗,CNY,CN10Y
2005-08-25,818.25,,,,399989,中证医疗,CNY,CN10Y
2005-08-26,816.35,,,,399989,中证医疗,CNY,CN10Y
2005-08-29,790.06,,,,399989,中证医疗,CNY,CN10Y
2005-08-30,793.11,,,,399989,中证医疗,CNY,CN10Y
2005-08-31,811.73,,,,399989,中证医疗,CNY,CN10Y
2005-09-01,833.45,,,,399989,中证医疗,CNY,CN10Y
2005-09-02,838.01,,,,399989,中证医疗,CNY,CN10Y
2005-09-05,846.41,,,,399989,中证医疗,CNY,CN10Y
2005-09-06,819.01,,,,399989,中证医疗,CNY,CN10Y
2005-09-07,842.8,,,,399989,中证医疗,CNY,CN10Y
2005-09-08,849.81,,,,399989,中证医疗,CNY,CN10Y
2005-09-09,840.01,,,,399989,中证医疗,CNY,CN10Y
2005-09-12,854.31,,,,399989,中证医疗,CNY,CN10Y
2005-09-13,866.1,,,,399989,中证医疗,CNY,CN10Y
2005-09-14,873.49,,,,399989,中证医疗,CNY,CN10Y
2005-09-15,873.19,,,,399989,中证医疗,CNY,CN10Y
2005-09-16,873.55,,,,399989,中证医疗,CNY,CN10Y
2005-09-19,884.8,,,,399989,中证医疗,CNY,CN10Y
2005-09-20,883.8,,,,399989,中证医疗,CNY,CN10Y
2005-09-21,869.37,,,,399989,中证医疗,CNY,CN10Y
2005-09-22,848.46,,,,399989,中证医疗,CNY,CN10Y
2005-09-23,841.2,,,,399989,中证医疗,CNY,CN10Y
2005-09-26,852.82,,,,399989,中证医疗,CNY,CN10Y
2005-09-27,841.84,,,,399989,中证医疗,CNY,CN10Y
2005-09-28,835.68,,,,399989,中证医疗,CNY,CN10Y
2005-09-29,849.01,,,,399989,中证医疗,CNY,CN10Y
2005-09-30,846.64,,,,399989,中证医疗,CNY,CN10Y
2005-10-10,834.74,,,,399989,中证医疗,CNY,CN10Y
2005-10-11,851.31,,,,399989,中证医疗,CNY,CN10Y
2005-10-12,851.97,,,,399989,中证医疗,CNY,CN10Y
2005-10-13,849.19,,,,399989,中证医疗,CNY,CN10Y
2005-10-14,856.19,,,,399989,中证医疗,CNY,CN10Y
2005-10-17,870.41,,,,399989,中证医疗,CNY,CN10Y
2005-10-18,873.24,,,,399989,中证医疗,CNY,CN10Y
2005-10-19,869.43,,,,399989,中证医疗,CNY,CN10Y
2005-10-20,864.04,,,,399989,中证医疗,CNY,CN10Y
2005-10-21,884.91,,,,399989,中证医疗,CNY,CN10Y
2005-10-24,900.43,,,,399989,中证医疗,CNY,CN10Y
2005-10-25,873.55,,,,399989,中证医疗,CNY,CN10Y
2005-10-26,859.63,,,,399989,中证医疗,CNY,CN10Y
2005-10-27,855.68,,,,399989,中证医疗,CNY,CN10Y
2005-10-28,822.29,,,,399989,中证医疗,CNY,CN10Y
2005-10-31,837.57,,,,399989,中证医疗,CNY,CN10Y
2005-11-01,814.54,,,,399989,中证医疗,CNY,CN10Y
2005-11-02,840.27,,,,399989,中证医疗,CNY,CN10Y
2005-11-03,827.08,,,,399989,中证医疗,CNY,CN10Y
2005-11-04,840.33,,,,399989,中证医疗,CNY,CN10Y
2005-11-07,846.3,,,,399989,中证医疗,CNY,CN10Y
2005-11-08,855.28,,,,399989,中证医疗,CNY,CN10Y
2005-11-09,855.94,,,,399989,中证医疗,CNY,CN10Y
2005-11-10,825.58,,,,399989,中证医疗,CNY,CN10Y
2005-11-11,831.01,,,,399989,中证医疗,CNY,CN10Y
2005-11-14,828.93,,,,399989,中证医疗,CNY,CN10Y
2005-11-15,821.38,,,,399989,中证医疗,CNY,CN10Y
2005-11-16,830.01,,,,399989,中证医疗,CNY,CN10Y
2005-11-17,833.94,,,,399989,中证医疗,CNY,CN10Y
2005-11-18,855.37,,,,399989,中证医疗,CNY,CN10Y
2005-11-21,865.1,,,,399989,中证医疗,CNY,CN10Y
2005-11-22,847.99,,,,399989,中证医疗,CNY,CN10Y
2005-11-23,850.29,,,,399989,中证医疗,CNY,CN10Y
2005-11-24,851.19,,,,399989,中证医疗,CNY,CN10Y
2005-11-25,855.72,,,,399989,中证医疗,CNY,CN10Y
2005-11-28,853.57,,,,399989,中证医疗,CNY,CN10Y
2005-11-29,841.79,,,,399989,中证医疗,CNY,CN10Y
2005-11-30,842.07,,,,399989,中证医疗,CNY,CN10Y
2005-12-01,842.47,,,,399989,中证医疗,CNY,CN10Y
2005-12-02,829.1,,,,399989,中证医疗,CNY,CN10Y
