Date,Bond_Yield_10Y,PE,ERP,IndexCode,IndexName,Currency,BondCode
2005-04-08,,,,931139,CS消费50,CNY,CN10Y
2005-04-11,,,,931139,CS消费50,CNY,CN10Y
2005-04-12,,,,931139,CS消费50,CNY,CN10Y
2005-04-13,,,,931139,CS消费50,CNY,CN10Y
2005-04-14,,,,931139,CS消费50,CNY,CN10Y
2005-04-15,,,,931139,CS消费50,CNY,CN10Y
2005-04-18,,,,931139,CS消费50,CNY,CN10Y
2005-04-19,,,,931139,CS消费50,CNY,CN10Y
2005-04-20,,,,931139,CS消费50,CNY,CN10Y
2005-04-21,,,,931139,CS消费50,CNY,CN10Y
2005-04-22,,,,931139,CS消费50,CNY,CN10Y
2005-04-25,,,,931139,CS消费50,CNY,CN10Y
2005-04-26,,,,931139,CS消费50,CNY,CN10Y
2005-04-27,,,,931139,CS消费50,CNY,CN10Y
2005-04-28,,,,931139,CS消费50,CNY,CN10Y
2005-04-29,,,,931139,CS消费50,CNY,CN10Y
2005-05-09,,,,931139,CS消费50,CNY,CN10Y
2005-05-10,,,,931139,CS消费50,CNY,CN10Y
2005-05-11,,,,931139,CS消费50,CNY,CN10Y
2005-05-12,,,,931139,CS消费50,CNY,CN10Y
2005-05-13,,,,931139,CS消费50,CNY,CN10Y
2005-05-16,,,,931139,CS消费50,CNY,CN10Y
2005-05-17,,,,931139,CS消费50,CNY,CN10Y
2005-05-18,,,,931139,CS消费50,CNY,CN10Y
2005-05-19,,,,931139,CS消费50,CNY,CN10Y
2005-05-20,,,,931139,CS消费50,CNY,CN10Y
2005-05-23,,,,931139,CS消费50,CNY,CN10Y
2005-05-24,,,,931139,CS消费50,CNY,CN10Y
2005-05-25,,,,931139,CS消费50,CNY,CN10Y
2005-05-26,,,,931139,CS消费50,CNY,CN10Y
2005-05-27,,,,931139,CS消费50,CNY,CN10Y
2005-05-30,,,,931139,CS消费50,CNY,CN10Y
2005-05-31,,,,931139,CS消费50,CNY,CN10Y
2005-06-01,,,,931139,CS消费50,CNY,CN10Y
2005-06-02,,,,931139,CS消费50,CNY,CN10Y
2005-06-03,,,,931139,CS消费50,CNY,CN10Y
2005-06-06,,,,931139,CS消费50,CNY,CN10Y
2005-06-07,,,,931139,CS消费50,CNY,CN10Y
2005-06-08,,,,931139,CS消费50,CNY,CN10Y
2005-06-09,,,,931139,CS消费50,CNY,CN10Y
2005-06-10,,,,931139,CS消费50,CNY,CN10Y
2005-06-13,,,,931139,CS消费50,CNY,CN10Y
2005-06-14,,,,931139,CS消费50,CNY,CN10Y
2005-06-15,,,,931139,CS消费50,CNY,CN10Y
2005-06-16,,,,931139,CS消费50,CNY,CN10Y
2005-06-17,,,,931139,CS消费50,CNY,CN10Y
